   TotalSalesPrice  TotalExciseTax  FreightCost  GrossProfit  ProfitMargin  \
0       1345638.62       521998.40    137203.36  -5041167.38    -49.404615   
1       1123024.74       588877.32    289858.48  -5578017.90    -57.874381   
2        922280.30       687708.14    247560.44  -4596973.52    -50.648428   
3        840100.02       736485.60    514064.14  -4092846.00    -45.720183   
4       1091556.56       499175.66    514064.14  -3646608.80    -43.174472   

   StockTurnover  SalesToPurchaseRatio  
0       0.489554              0.669323  
1       0.488445              0.633415  
2       0.499288              0.663797  
3       0.496851              0.686247  
4       0.491778              0.698449  
2025-05-25 20:13:04,426 - INFO - Ingesting data.....
2025-05-25 20:13:04,513 - INFO - Completed
